83	84	85	0	1	3	4	4	4	4	3	3	4	4	3	3	1	1	0	0	85	85	0	84	82	82	82	81	82	81	81	81	82	82	81	81	80	80	80	79	81	80	80	79	78	77	76	76	75	75	74	73	70	69	68	66	65	64	63	62	60	59	58	58	57	58	58	59	61	62	63	63	68	68	69	69	71	71	71	72	72	72	73	74	75	76	76	77	77	78	79	80	82	83	84	0	1	0	1	2	3	3	4	4	6	6	4	4	3	3	3	2	0	0	1	2	2	3	4	4	6	6	5	5	4	4	3	4	4	4	4	3	2	1	0	0	84	84	84	84	83	83	82	82	84	84	84	84	84	84	84	84	85	85	84	82	81	79	79	79	77	77	77	77	77	77	77	77	81	81	82	82	83	83	83	84	85	84	83	82	81	80	80	79	74	74	73	73	71	70	69	69	67	67	66	65	64	63	62	62	61	61	60	60	59	59	59	58	58	58	58	58	58	58	58	58	57	57	58	58	59	59	59	59	57
83	83	84	0	1	2	3	4	3	3	2	2	3	3	2	2	0	85	85	85	84	84	83	83	81	81	81	81	80	80	80	79	79	79	79	78	78	77	77	77	79	79	78	77	76	75	75	74	74	73	72	71	69	68	66	66	64	63	62	61	60	58	56	56	57	57	58	59	61	62	62	63	69	69	69	70	71	72	72	72	73	73	74	75	76	76	77	78	78	78	79	81	82	84	0	0	1	2	2	3	4	5	5	5	7	6	6	6	5	5	4	4	1	1	2	3	3	4	5	5	7	7	6	6	5	5	4	4	4	5	4	3	2	1	1	0	85	85	84	84	83	83	83	82	83	84	84	84	84	84	84	84	0	84	84	83	82	81	80	79	78	78	78	78	78	78	78	78	82	82	82	83	83	84	84	83	0	84	84	83	82	81	80	80	75	74	74	73	71	70	69	69	67	67	66	65	64	64	63	63	61	61	61	60	60	59	59	59	58	58	58	58	58	58	58	58	56	57	57	57	58	58	59	59	58
82	83	84	85	1	2	3	4	2	2	1	1	2	2	1	1	85	85	85	84	84	83	83	83	80	80	80	80	79	79	79	78	78	78	78	77	77	76	76	76	79	78	78	77	76	75	74	74	73	73	72	70	69	67	66	65	64	63	62	61	59	58	56	55	57	57	58	59	61	62	62	63	69	70	70	70	72	72	73	73	73	73	74	75	76	77	78	78	78	79	80	81	82	84	0	0	2	2	3	4	5	6	5	6	7	7	6	6	6	5	5	5	1	1	2	3	3	4	5	5	7	7	6	6	5	5	4	5	5	5	4	3	2	1	1	0	85	85	85	84	84	83	83	83	83	84	84	84	84	84	84	84	0	84	84	83	82	81	80	78	79	79	79	79	79	79	79	79	82	83	83	83	84	84	85	84	0	0	84	83	82	81	81	80	75	75	74	73	71	70	70	69	68	67	67	66	65	64	63	63	61	61	61	60	60	59	59	59	58	58	58	58	58	58	58	58	56	56	57	57	57	58	58	58	57
83	83	83	84	84	85	84	84	1	1	0	0	1	1	0	0	85	84	83	82	80	79	78	77	76	76	76	76	75	75	75	74	74	74	74	74	74	74	74	74	76	75	75	74	73	72	71	71	72	71	69	68	66	65	64	63	58	58	58	57	57	57	57	57	53	54	55	57	60	62	63	64	69	70	71	72	74	76	77	77	74	74	75	76	77	78	78	79	83	83	84	0	1	2	2	3	3	3	3	4	4	5	5	5	8	8	7	7	6	6	4	4	7	7	7	7	7	7	7	7	5	5	5	5	5	5	5	5	4	4	3	3	3	2	2	2	1	1	1	0	0	84	83	83	79	79	79	80	81	82	82	82	82	82	81	80	80	79	79	78	79	79	79	79	80	80	81	81	82	82	82	82	82	82	82	82	83	82	82	81	81	80	80	80	77	77	76	74	72	70	69	69	70	69	68	67	65	64	63	62	61	61	60	59	58	57	57	56	60	60	60	59	59	58	58	58	59	59	58	58	58	57	57	57	57
82	83	83	83	84	84	84	84	0	0	84	84	0	0	85	85	84	83	82	81	80	78	77	77	75	75	76	75	75	74	74	74	74	74	74	74	74	74	74	74	75	75	74	73	72	71	70	70	71	70	68	67	66	64	63	63	58	58	57	57	57	57	57	57	53	54	55	57	60	62	63	64	69	70	71	72	75	76	77	77	74	75	75	76	77	78	79	79	83	83	84	0	1	2	2	3	3	3	3	4	4	5	5	5	8	8	7	7	6	6	4	4	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	4	4	3	3	3	2	2	2	1	1	1	0	0	84	83	83	79	79	79	80	81	82	82	82	82	82	81	80	80	79	79	78	79	79	79	80	80	81	81	81	82	82	82	82	82	82	82	82	83	82	82	82	81	81	80	80	78	77	76	75	72	71	70	69	70	69	68	67	66	64	63	63	61	61	60	59	58	57	57	56	60	60	59	59	58	58	58	57	59	58	58	58	57	57	56	56	56
82	82	83	83	84	84	83	83	84	84	83	83	84	84	84	84	83	82	81	80	78	77	76	75	74	74	75	74	75	74	74	74	73	72	72	72	72	72	72	72	73	72	72	71	70	69	68	68	69	68	67	66	64	63	62	61	57	56	56	56	56	56	56	56	54	54	56	58	60	62	64	64	70	70	71	72	75	76	77	78	75	75	76	77	78	79	79	80	83	84	84	0	1	2	3	3	4	4	5	5	6	6	5	6	8	8	7	7	6	6	5	5	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	4	4	3	3	3	2	2	2	2	2	1	0	0	84	84	83	79	79	79	80	80	81	82	82	82	82	81	80	80	79	79	78	79	79	80	80	80	81	81	81	83	83	83	83	83	83	83	83	83	83	82	82	81	81	81	81	78	78	77	75	73	72	71	70	70	70	69	67	66	65	64	63	62	61	61	60	59	58	57	57	59	59	59	59	58	58	57	57	58	58	57	57	56	56	56	55	55
82	82	82	83	83	83	83	83	83	83	82	82	83	83	83	83	81	81	80	78	77	75	74	74	73	72	73	73	73	73	72	71	71	70	70	70	70	70	70	70	71	71	70	69	68	67	67	66	67	67	66	64	63	61	60	60	55	55	55	55	55	55	55	55	54	55	56	58	61	63	64	65	70	71	72	73	75	77	78	78	76	76	77	78	79	80	80	81	84	84	0	1	2	3	3	4	5	5	5	6	6	7	6	6	8	8	7	7	6	6	5	5	6	6	6	6	6	6	6	6	4	4	4	4	4	4	4	4	4	4	3	3	3	2	2	2	2	2	1	0	0	84	84	83	79	79	79	80	80	81	82	82	82	82	81	80	80	79	79	77	80	80	80	80	81	81	82	82	83	83	83	83	83	83	83	83	83	83	83	82	82	82	81	81	79	79	78	76	74	73	72	71	71	70	69	68	66	65	64	64	62	62	61	60	59	58	58	57	59	59	58	58	58	57	57	57	57	57	56	56	55	55	55	54	54
81	81	82	82	82	83	82	82	82	82	81	81	82	82	82	82	80	79	78	77	76	75	74	73	72	72	71	71	71	71	71	69	69	69	69	69	69	69	69	69	71	70	70	69	68	67	66	66	66	65	64	63	61	60	59	58	54	54	54	54	54	53	53	54	55	55	57	59	61	63	65	65	71	71	72	74	76	77	78	79	77	78	78	79	80	81	82	82	84	0	0	1	2	3	4	4	5	6	6	6	7	7	7	7	8	8	7	7	6	6	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	3	3	3	2	3	3	2	2	1	0	0	85	84	83	79	79	79	80	80	81	81	81	82	82	81	80	80	79	79	77	80	80	81	81	82	82	82	82	84	84	84	84	84	84	84	84	84	84	83	83	83	82	82	82	80	80	79	78	75	74	73	72	71	71	70	69	67	66	65	64	63	62	62	61	60	59	58	58	58	59	59	58	58	58	57	57	57	56	56	56	55	55	54	53	53
81	81	81	81	82	82	82	82	81	81	80	80	81	81	81	81	78	77	76	75	75	73	72	72	70	70	70	69	70	69	69	68	68	68	68	68	68	68	68	68	69	69	68	67	66	65	65	64	64	63	62	61	60	58	57	56	53	53	53	53	52	52	52	52	55	56	57	59	62	64	65	66	71	72	73	74	77	78	79	79	78	79	79	80	81	82	83	83	0	0	1	2	3	4	4	5	6	6	6	7	7	8	7	7	8	8	7	7	6	6	5	5	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	4	4	3	3	3	2	3	3	2	2	1	0	0	85	84	83	79	79	79	80	80	81	81	81	82	82	81	80	80	79	79	77	81	81	81	82	82	82	83	83	84	84	84	84	84	84	84	84	84	84	84	84	83	83	82	82	81	81	80	79	76	75	74	73	72	71	70	69	68	66	65	65	63	63	62	61	60	59	59	58	59	59	58	58	57	57	57	57	56	55	55	55	54	54	53	52	52
80	80	81	81	82	82	81	82	80	80	79	79	80	80	80	80	77	76	75	74	73	72	71	71	69	69	69	68	69	68	68	67	67	67	67	67	67	67	67	67	68	68	67	66	65	64	63	63	63	62	61	60	58	57	55	55	52	52	52	52	51	51	51	51	56	56	58	59	62	64	66	66	72	72	73	74	77	78	79	80	79	79	80	81	82	83	83	84	0	1	1	2	3	4	5	5	6	6	7	7	8	8	7	8	8	8	7	7	6	6	5	5	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	4	4	3	3	3	2	3	3	2	2	1	0	0	85	84	84	79	79	79	80	80	81	81	81	82	82	81	80	79	78	78	77	81	80	80	81	81	82	82	82	84	84	84	84	84	84	84	84	0	0	84	84	83	83	83	82	82	82	81	79	77	76	75	74	72	72	71	69	68	67	66	65	64	63	63	62	61	60	59	59	59	58	58	58	57	57	56	56	55	55	54	54	53	53	53	51	51
